title,technos,url
Senior Data Engineer F/H,"Python, Spark, AWS, Azure, GCP, Snowflake, Kafka, Scala, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178277709W?motsCles=Data%20Engineer&page=9&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=3
Data Engineer confirmé - Clermont-Ferrand (63) F/H,"SQL, Azure",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178119077W?motsCles=Data%20Engineer&page=9&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=16
Tech Lead Data Engineer F/H,"Python, SQL, AWS, Azure, GCP, Kafka, Scala, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178269374W?motsCles=Data%20Engineer&page=9&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=12
Senior Data Engineer Databricks F/H,"Python, SQL, Spark, AWS, Azure, GCP, Airflow, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178193836W?motsCles=Data%20Engineer&page=9&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=4
Data Tracking & Analytics Engineer F/H,Java,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178147434W?motsCles=Data%20Engineer&page=9&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=5
Consultant.e Data Engineer Microsoft Fabric F/H,"Python, SQL, Spark, Azure",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178146428W?motsCles=Data%20Engineer&page=9&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=6
Consultant.e Data Engineer Microsoft Fabric F/H,"Python, SQL, Spark, Azure",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178146372W?motsCles=Data%20Engineer&page=9&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=8
Data Engineer Snowflake - Confirmé/Sénior - Lyon F/H,"Python, SQL, Spark, Azure, Airflow, dbt, Snowflake, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178189845W?motsCles=Data%20Engineer&page=9&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=11
Data engineer - gcp - cdi F/H,"GCP, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178269352W?motsCles=Data%20Engineer&page=9&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=18
Data Engineer - Data Factory - Services Financiers - Nantes F/H,"Spark, Azure, Kafka",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178302783W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=16
Expert spark data engineer F/H,"Spark, Kafka, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178248574W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=4
Lead Data Scientist / ML & AI Engineer full remote F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178279800W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=11
Data & IA Engineer en alternance F/H,"Python, SQL, Airflow, dbt",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178292983W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=3
Lead Data Scientist / ML & AI Engineer F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178281972W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=17
Data Engineer (Databricks /Azure) F/H,"SQL, Spark, Azure, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178293103W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=6
"CONSULTANT DATA ENGINEER AZURE, SPARK, SCALA F/H","SQL, Spark, Azure, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178286469W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=18
Lead Data & Analytics Engineer F/H,"Python, SQL",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178213083W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=7
Data Engineer - Expert Snowflake & DBT (/NB) F/H,"Python, SQL, AWS, Airflow, dbt, Snowflake, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178212214W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=15
Data Engineer - Transport - Nantes F/H,"Python, Spark, Airflow, Kafka",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178103083W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=5
Data engineer Qlik / Power BI F/H,"Python, SQL, dbt",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178281366W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=1
Full-Stack Engineer - Data Plateform - Aix-en-Provence F/H,"SQL, AWS, Azure, GCP, Docker, Scala, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178245217W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=9
Lead Data Scientist / ML & AI Engineer full remote F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178279807W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=10
Lead Data Scientist / ML & AI Engineer full remote F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178279785W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=13
Data Scientist / Machine Learning Engineer F/H,"Python, Spark, GCP, Docker, Airflow, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178209247W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=2
Data Engineer / Expert(e) IA F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178236867W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=8
Data engineer (dbt / snowflake / airflow / python) F/H,"Python, SQL, AWS, Docker, Airflow, dbt, Snowflake, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178248669W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=19
Ingénieur Data Engineer Cloud F/H,"AWS, Azure, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178159633W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=0
Lead Data Scientist / ML & AI Engineer full remote F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178279779W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=14
Lead Data Scientist / ML & AI Engineer full remote F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178279788W?motsCles=Data%20Engineer&page=10&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=12
Dev react native / data engineer F/H,"SQL, Spark, Azure, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178248260W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=4
Cloud DevOps Engineer – Data (GCP) – Montpellier (2j TT) F/H,"SQL, GCP, Docker, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178264403W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=2
Platform Engineer Expert – Big Data & Analytics (Fintech) F/H,"Python, SQL, AWS, Snowflake, Scala, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178206779W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=9
Data Engineer / Expert(e) IA F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178277805W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=8
Consultant Sénior Data Analytics Engineer F/H,"Python, SQL, Spark, AWS, Azure, GCP, Snowflake",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178218371W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=6
Lead Data Scientist / ML & AI Engineer full remote F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178282097W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=18
Consultant Bi - Data Engineer Power Bi Senior F/H,SQL,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178166153W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=15
Data engineer - gcp / bigquery (h-f) F/H,"Python, SQL, GCP, dbt",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178300940W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=0
Data Engineer Snowflake (confirmé/sénior) - CDI F/H,"Python, SQL, AWS, Snowflake, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177903764W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=1
Lead Data Scientist / ML & AI Engineer full remote F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178282047W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=19
SENIOR Data engineer MSBI Python Azure (7-8 ans minimum) - F/H,"Python, SQL, Azure, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178299534W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=11
Data Engineer senior - Services Financiers - Lille F/H,"SQL, Spark, AWS, Azure, Kafka",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178144833W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=12
Data Consultant Power BI - Senior SW engineer + B.A F/H,"SQL, Azure",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178211381W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=5
Data Engineer / Analyste de données ETL (Talend) – Brest (29) – CDI – F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178120413W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=7
Lead Data Scientist / ML & AI Engineer full remote F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178282138W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=17
Lead Data Scientist / ML & AI Engineer full remote F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178282299W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=16
Tech Lead Cloud & Data Engineer F/H,"Python, SQL, Azure, GCP, Snowflake",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178185134W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=3
Data Engineer DataIku - Services Financiers – Lille F/H,"Python, SQL, Spark, AWS, Azure, GCP",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178144984W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=10
Data Engineer DataIku - Services Financiers – Lille F/H,"Python, SQL, Spark, AWS, Azure, GCP",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178145085W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=14
Data Engineer confirmé(e) - Assurance - Lille F/H,"SQL, Spark, AWS, Azure, Kafka",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178144967W?motsCles=Data%20Engineer&page=11&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=13
OPS / Production Engineer Senior (7-10XP) (K8S / AWS / Terraform / Dat - F/H,"AWS, GCP, Docker, Kafka, Scala, Java, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178246272W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=1
Senior Fullstack Engineer F/H,SQL,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177985447W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=19
Analytics Engineer Senior F/H,"Python, SQL, dbt",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178265993W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=11
Data Ingénieur F/H,"Python, Spark, Airflow, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178221109W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=6
Lead Data Scientist / ML & AI Engineer full remote F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178282004W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=0
Business Data Analyst Confirmé F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178147449W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=12
Analytics Engineer F/H,"AWS, Airflow, dbt, Snowflake",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178219873W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=9
MLOps Engineer Senior F/H,"Python, Spark, Azure, GCP, Docker, Airflow, Kafka, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178229843W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=7
Analytics Engineer – Client final F/H,"Python, Snowflake",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178093696W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=17
Manager Analytics Engineer F/H,"Python, SQL, AWS, Azure, dbt, Snowflake",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178208622W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=18
Big Data Engineer - Services Financiers - Ile de France F/H,"Python, SQL, Spark, Azure, Kafka, Scala, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178145497W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=2
Data Analyst- Part de Marché F/H,"Python, Spark, AWS, Azure, GCP",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178242866W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=4
&Analytics Engineer F/H,"SQL, GCP, dbt, Snowflake, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178137534W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=10
"CDI - DATA MINER, DATA SCIENTISTE - F/H",,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178138152W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=13
Ingénieur DATA - F/H,"Python, SQL, Azure, Airflow, Snowflake, Kafka, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178246138W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=14
Data officer - data factory F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178270433W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=15
Data Engineer Spark Scala - Services Financiers - Ile-De-France F/H,"Python, Spark, Azure, Kafka, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178302748W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=3
Data officer - data factory F/H,"Python, SQL",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178270432W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=16
Senior AI Engineer / Machine Learning Engineer F/H,"Python, AWS, Azure",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178294123W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=5
Data Architect – INTERSPORT F/H,"GCP, Airflow, dbt, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178305448W?motsCles=Data%20Engineer&page=12&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=8
QA Engineer - Client final F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178193085W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=10
DataOps Engineer - F/H,"Scala, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178246147W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=13
Lead Software Engineer F/H,"Python, SQL, Docker",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177998047W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=3
Data Steward F/H,"SQL, AWS, dbt, Snowflake",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178286753W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=0
Lead AI Engineer F/H,"Python, Azure, Docker",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178198345W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=9
Directeur Technique et Avant Vente F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178010433W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=19
Consultant·e Data F/H,"SQL, AWS, Azure, GCP",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178219591W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=1
Analytics Engineer F/H,"SQL, Azure, Airflow, dbt, Snowflake",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178272418W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=14
Data Scientist F/H,"Python, SQL",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178266036W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=12
Tech Lead Data Snowflake F/H,"SQL, AWS, Azure, GCP, dbt, Snowflake",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178134261W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=18
Staff Analytics Engineer F/H,"Python, SQL, GCP, dbt",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178243216W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=7
Consultant·e Data F/H,"SQL, AWS, Azure, GCP",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177993384W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=2
Senior Data Analyst SNOWFLAKE/POWER BI – Tech Lead F/H,"Python, SQL, Spark, AWS, Azure, Snowflake",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178190868W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=5
Senior Backend Engineer Django/Python F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178128737W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=15
Data Ingenieur F/H,SQL,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178184162W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=16
Chef de projet Data F/H,"Python, SQL, Spark, Scala, Java, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178221461W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=6
QA Engineer F/H,"Scala, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178152275W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=11
Ingénieur IA Générative F/H,"Python, GCP, Kafka, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178245001W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=4
DATA Architect F/H,"Python, AWS, Azure, GCP, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178272173W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=8
Chef / Cheffe de projet Data F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178148428W?motsCles=Data%20Engineer&page=13&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=17
O&M Method Engineer F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178228981W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=6
Analytics Engineer F/H,"Python, SQL, Airflow, dbt, Snowflake, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178270985W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=14
Machine Learning Engineer F/H,"Python, SQL, Docker, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178306938W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=17
Consultant Senior Analytics Engineer - CDI F/H,"Python, SQL, Azure, GCP, dbt, Snowflake, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178125120W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=5
Senior BI Engineer F/H,"SQL, AWS, Azure, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178263902W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=18
Senior Software Engineer .NET F/H,"SQL, AWS, Azure, Kafka, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178229942W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=3
